[Machine NO : PA1848,Machine ID: LGR252214]
<Software Version : 1.00>

2026/04/04 16:13:33	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 16:13:33	IDLEP	1080,1224,19,1449,10,0,0,400,16344,0
2026/04/04 16:12:32	LSTATE	0,0,0,0,2720,3410,0,0,2340
2026/04/04 16:12:32	IDLEP	1020,1224,20,1449,8,0,0,400,16343,0
2026/04/04 16:11:32	LSTATE	0,0,0,0,2720,3410,0,0,2340
2026/04/04 16:11:32	IDLEP	960,1225,17,1449,11,0,0,400,16345,0
2026/04/04 16:10:32	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 16:10:32	IDLEP	900,1225,25,1449,10,0,0,400,16344,0
2026/04/04 16:09:31	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 16:09:31	IDLEP	840,1226,14,1450,8,0,0,400,16344,0
2026/04/04 16:08:31	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 16:08:31	IDLEP	780,1226,18,1449,8,0,0,400,16343,0
2026/04/04 16:07:31	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 16:07:31	IDLEP	720,1225,16,1448,8,0,0,400,16344,0
2026/04/04 16:06:30	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 16:06:30	IDLEP	660,1226,13,1448,9,0,0,400,16344,0
2026/04/04 16:05:30	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 16:05:30	IDLEP	600,1226,13,1447,9,0,0,400,16344,0
2026/04/04 16:04:29	LSTATE	0,0,0,0,2720,3410,0,0,2340
2026/04/04 16:04:29	IDLEP	540,1226,13,1448,9,0,0,400,16344,0
2026/04/04 16:03:29	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 16:03:29	IDLEP	480,1227,11,1448,8,0,0,400,16343,0
2026/04/04 16:02:29	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 16:02:29	IDLEP	420,1227,14,1447,9,0,0,400,16344,0
2026/04/04 16:01:28	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 16:01:28	IDLEP	360,1226,14,1447,9,0,0,400,16344,0
2026/04/04 16:00:28	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 16:00:28	IDLEP	300,1227,9,1447,9,0,0,400,16344,0
2026/04/04 15:59:28	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 15:59:28	IDLEP	240,1226,14,1446,9,0,0,400,16343,0
2026/04/04 15:58:27	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 15:58:27	IDLEP	180,1227,11,1448,9,0,0,400,16344,0
2026/04/04 15:57:27	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 15:57:27	IDLEP	120,1227,10,1448,10,0,0,400,16343,0
2026/04/04 15:56:26	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 15:56:26	IDLEP	60,1211,528,1444,18,0,0,400,16344,0
2026/04/04 15:55:26	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 15:55:17	DMW	SETUP.DAT,OK
2026/04/04 15:55:16	DMC	SETUP.DAT,L_IDLING_TIME[0],60 ,30,[Laser Idling] Idling time
2026/04/04 15:54:58	PAS	DATA,DATA
2026/04/04 15:54:33	NOZZLECLEAN
2026/04/04 15:54:07	PAS	DATA,DATA
2026/04/04 15:53:29	ERRCLR	1653
2026/04/04 15:53:27	ERRSET	1653,E1653  Laser Power measurement(balance) error
2026/04/04 15:53:26	KE_MEAS	1600,200,105,211,0,622,381,3,2,243220000,5,%
2026/04/04 15:53:26	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 15:53:05	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 15:53:04	KE_MEAS	1600,200,102,211,0,622,381,3,1,229100000,5,%
2026/04/04 15:53:04	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 15:52:43	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 15:52:43	PWCHKDP_KE	1600,200,202,OK,213,0,623,381,524,3,26078
2026/04/04 15:52:43	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 15:52:22	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 15:52:21	MAXPW	1600,524,0,622,215,84372,0,3
2026/04/04 15:52:21	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 15:52:00	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 15:51:29	PAS	DATA,DATA
2026/04/04 15:51:16	PAS	DEV,DATA
2026/04/04 14:46:07	PAS	DEV,DATA
2026/04/04 14:45:40	DMW	TD1QM8102619RS-12IN-12.COT,OK
2026/04/04 14:45:40	DMW	TD1QM8102619RS-12IN-12.CLN,OK
2026/04/04 14:45:40	DMW	TD1QM8102619RS-12IN-12.DFD,OK
2026/04/04 14:44:12	DMW	TD1QM8102619RS-12IN-12.COT,OK
2026/04/04 14:44:12	DMW	TD1QM8102619RS-12IN-12.CLN,OK
2026/04/04 14:44:12	DMW	TD1QM8102619RS-12IN-12.DFD,OK
2026/04/04 13:47:57	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 13:47:43	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 13:47:43	KE_MEAS	1600,200,102,211,0,626,380,3,1,229100000,5,%
2026/04/04 13:47:43	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 13:47:22	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 13:47:21	PWCHKDP_KE	1600,200,203,OK,212,0,623,380,525,3,26078
2026/04/04 13:47:21	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 13:47:00	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 13:47:00	MAXPW	1600,525,0,626,215,83945,0,3
2026/04/04 13:47:00	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 13:46:39	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 13:46:05	PAS	DEV,DATA
2026/04/04 11:48:03	FAE	COMPLETE,1,0,1
2026/04/04 11:47:52	ERRCLR	518
2026/04/04 11:47:52	ERRRCV	handling_2,F1:Continue
2026/04/04 11:46:04	ERRSET	518,O0518  Cassette switch turned OFF.
2026/04/04 11:46:04	CTTWASH	10,0,0,0,0
2026/04/04 11:45:00	STWASH	4,0,0,0,0
2026/04/04 11:44:23	WORKV	LOWER,-805,-903,-683,-891,-866
2026/04/04 11:44:23	WORKE	2026/4/4 10:55:41,2,294,1963,418,OK
2026/04/04 11:43:43	CLN1	GEM\TD1QM8102619RS-12IN-12,0,0,360,400,0,0,40,2000
2026/04/04 11:35:12	CUT	GEM\TD1QM8102619RS-12IN-12,1892,125892,549,OK,3600,-50,A,4136,0
2026/04/04 11:34:58	STANDBY	KERFC,1600,627,628
2026/04/04 11:34:57	KC	80,OK CH4:Line=203,1981694356,464,2,10,237,5
2026/04/04 11:33:57	STANDBY	KERFC,1600,629,628
2026/04/04 11:33:57	KC	85,OK CH4:Line=163,1981685882,469,10,90,333,5
2026/04/04 11:33:37	WAIT	4
2026/04/04 11:32:41	STANDBY	KERFC,1600,624,628
2026/04/04 11:32:40	KC	86,OK CH4:Line=123,1981674756,474,7,101,328,5
2026/04/04 11:31:27	STANDBY	KERFC,1600,628,628
2026/04/04 11:31:26	KC	85,OK CH4:Line=83,1981663048,474,7,30,257,0
2026/04/04 11:30:30	WAIT	10
2026/04/04 11:30:07	STANDBY	KERFC,1600,626,628
2026/04/04 11:30:06	KC	85,OK CH4:Line=43,1981652458,469,5,25,252,0
2026/04/04 11:29:21	WAIT	5
2026/04/04 11:29:06	STANDBY	KERFC,1600,622,628
2026/04/04 11:29:05	KC	82,OK CH4:Line=3,1981645592,439,-15,5,232,0
2026/04/04 11:28:54	WAIT	22
2026/04/04 11:28:30	CUTTHETA	CH4,90000,25000000,411580,115411570,115411580,115411570,OK
2026/04/04 11:28:29	CUTTHETA	CH4,90000,25000000,411580,115411570,115411580,115411570,OK
2026/04/04 11:28:22	STANDBY	KERFC,1600,627,628
2026/04/04 11:28:22	KC	28,OK CH2:Line=102,1981644769,459,10,5,242,10
2026/04/04 11:27:59	STANDBY	KERFC,1600,627,628
2026/04/04 11:27:58	KC	29,OK CH2:Line=82,1981640605,454,2,10,237,0
2026/04/04 11:27:36	WAIT	42
2026/04/04 11:26:49	WAIT	3
2026/04/04 11:26:43	STANDBY	KERFC,1600,625,628
2026/04/04 11:26:43	KC	28,OK CH2:Line=62,1981635080,454,7,10,242,5
2026/04/04 11:26:21	WAIT	5
2026/04/04 11:26:11	WAIT	37
2026/04/04 11:25:59	HA_DN	X_CUT_HAIR,373,374,3,252,NO
2026/04/04 11:25:57	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:25:29	STANDBY	KERFC,1600,627,628
2026/04/04 11:25:29	KC	33,OK CH2:Line=42,1981629243,454,17,10,252,0
2026/04/04 11:25:02	STANDBY	KERFC,1600,627,628
2026/04/04 11:25:02	KC	27,OK CH2:Line=22,1981623942,454,2,10,237,0
2026/04/04 11:24:55	WAIT	4
2026/04/04 11:24:48	WAIT	34
2026/04/04 11:24:39	HA_DN	X_CUT_HAIR,374,373,3,253,NO
2026/04/04 11:24:36	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:24:09	WAIT	11
2026/04/04 11:23:55	WAIT	59
2026/04/04 11:23:48	HA_DN	X_CUT_HAIR,373,373,3,253,NO
2026/04/04 11:23:45	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:22:46	STANDBY	KERFC,1600,625,628
2026/04/04 11:22:46	KC	30,OK CH2:Line=2,1981620446,459,-5,50,282,0
2026/04/04 11:22:40	WAIT	21
2026/04/04 11:22:18	CUTTHETA	CH2,90000,25000000,411580,115411570,115411580,115411570,OK
2026/04/04 11:22:17	CUTTHETA	CH2,90000,25000000,411580,115411570,115411580,115411570,OK
2026/04/04 11:21:49	STANDBY	KERFC,1600,625,628
2026/04/04 11:21:48	KC	86,OK CH3:Line=123,1981616719,464,7,15,247,5
2026/04/04 11:20:42	WAIT	17
2026/04/04 11:20:21	STANDBY	KERFC,1600,626,628
2026/04/04 11:20:20	KC	94,OK CH3:Line=83,1981606097,449,5,25,252,10
2026/04/04 11:20:01	WAIT	79
2026/04/04 11:17:46	STANDBY	KERFC,1600,623,628
2026/04/04 11:17:46	KC	86,OK CH3:Line=43,1981594595,479,10,111,358,0
2026/04/04 11:16:50	WAIT	60
2026/04/04 11:15:44	STANDBY	KERFC,1600,623,628
2026/04/04 11:15:44	KC	81,OK CH3:Line=3,1981586658,479,-5,5,247,-5
2026/04/04 11:15:33	WAIT	33
2026/04/04 11:14:59	CUTTHETA	CH3,0,25000000,413393,25413383,25413393,25413383,OK
2026/04/04 11:14:59	CUTTHETA	CH3,0,25000000,413393,25413383,25413393,25413383,OK
2026/04/04 11:14:51	WAIT	3
2026/04/04 11:14:46	WAIT	17
2026/04/04 11:14:40	HA_DN	X_CUT_HAIR,373,373,3,241,NO
2026/04/04 11:14:39	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:14:22	STANDBY	KERFC,1600,626,628
2026/04/04 11:14:22	KC	29,OK CH1:Line=62,1981584873,454,12,10,247,10
2026/04/04 11:13:55	STANDBY	KERFC,1600,623,628
2026/04/04 11:13:55	KC	31,OK CH1:Line=42,1981579619,454,7,10,242,5
2026/04/04 11:13:36	WAIT	22
2026/04/04 11:13:07	WAIT	4
2026/04/04 11:13:00	WAIT	23
2026/04/04 11:12:49	HA_DN	X_CUT_HAIR,373,374,3,237,NO
2026/04/04 11:12:46	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:12:33	WAIT	33
2026/04/04 11:12:21	HA_DN	X_CUT_HAIR,374,374,3,236,NO
2026/04/04 11:12:18	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:11:58	STANDBY	KERFC,1600,625,628
2026/04/04 11:11:57	KC	31,OK CH1:Line=22,1981573876,454,7,10,237,0
2026/04/04 11:11:38	WAIT	28
2026/04/04 11:11:07	WAIT	41
2026/04/04 11:10:57	HA_DN	X_CUT_HAIR,374,373,3,235,NO
2026/04/04 11:10:55	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 11:10:22	STANDBY	KERFC,1600,626,628
2026/04/04 11:10:21	KC	30,OK CH1:Line=2,1981569828,454,2,10,237,-5
2026/04/04 11:10:16	WAIT	36
2026/04/04 11:09:36	CUTTHETA	CH1,0,25000000,413393,24999990,25413393,24999990,OK
2026/04/04 11:09:35	LUTIME	724900,0,724900,59500
2026/04/04 11:09:35	PWCHKR	GEM\TD1QM8102619RS-12IN-12,2604
2026/04/04 11:09:34	KE_MEAS_W	500,300,153,211,0,1321,448,1,2,293340000,0,W
2026/04/04 11:09:34	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:09:13	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:09:13	KE_MEAS_W	500,300,152,211,0,1315,448,1,1,279200000,0,W
2026/04/04 11:09:13	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:08:52	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:08:51	PWCHKDP_KE_W	500,300,300,OK,212,0,1318,448,669,1,23519
2026/04/04 11:08:51	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 11:08:30	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:08:30	MAXPW_WIDE	500,669,0,1315,213,50897,0,1
2026/04/04 11:08:30	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:08:08	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:08:08	KE_MEAS_W	400,430,217,212,0,1446,580,1,2,293340000,5,%
2026/04/04 11:08:08	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 11:07:47	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:07:46	KE_MEAS_W	400,430,217,211,0,1445,580,1,1,279200000,5,%
2026/04/04 11:07:46	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:07:25	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:07:24	PWCHKDP_KE_W	400,430,429,OK,212,0,1450,580,740,1,19714
2026/04/04 11:07:24	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:07:03	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:07:03	MAXPW_WIDE	400,740,0,1443,213,51295,0,1
2026/04/04 11:07:03	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:06:42	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:06:41	KE_MEAS	1600,200,104,211,0,624,378,3,2,243220000,5,%
2026/04/04 11:06:41	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:06:20	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 11:06:19	KE_MEAS	1600,200,102,212,0,624,378,3,1,229100000,5,%
2026/04/04 11:06:19	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 11:05:58	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:05:58	PWCHKDP_KE	1600,200,203,OK,212,0,623,378,528,3,26078
2026/04/04 11:05:58	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:05:36	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 11:05:36	MAXPW	1600,528,0,628,215,84108,0,3
2026/04/04 11:05:36	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 11:05:15	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:05:14	ERRCLR	1653
2026/04/04 11:05:13	ERRRCV	Power_Check,F1:Retry
2026/04/04 11:05:11	ERRSET	1653,E1653  Laser Power measurement(balance) error
2026/04/04 11:05:10	KE_MEAS	1600,200,105,212,0,622,378,3,2,243220000,5,%
2026/04/04 11:05:10	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:04:49	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:04:49	KE_MEAS	1600,200,103,212,0,622,378,3,1,229100000,5,%
2026/04/04 11:04:48	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:04:27	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:04:27	PWCHKDP_KE	1600,200,203,OK,213,0,623,378,528,3,26078
2026/04/04 11:04:27	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 11:04:06	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:04:05	MAXPW	1600,528,0,626,215,84440,0,3
2026/04/04 11:04:05	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 11:03:44	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 11:03:40	CUTTHETA	CH1,0,25000000,413393,25413383,25413393,25413383,OK
2026/04/04 11:03:38	STANDBY	ALI,1600,626,626
2026/04/04 11:03:38	ALI	GEM\TD1QM8102619RS-12IN-12,206,87,86,89,0,0,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026/04/04 11:03:38	ALITHETA	2,90000,25000000,411580,115411580
2026/04/04 11:03:33	ALITHETA	1,0,25000000,413393,25413393
2026/04/04 11:03:17	ALE3	GEM\TD1QM8102619RS-12IN-12,489,OK,DX=6um,DY=-269um,299938um,269um,18552nm,18555nm,24004nm
2026/04/04 11:02:28	PRO	GEM\TD1QM8102619RS-12IN-12,,2,4062,2722,300000
2026/04/04 11:00:55	COAT	GEM\TD1QM8102619RS-12IN-12,60,3,2,0,0
2026/04/04 10:58:04	COAT_FC	REMAIN_NOZCLN,28
2026/04/04 10:57:31	COAT_FC	REMAIN_NOZCLN,30
2026/04/04 10:55:49	ERRCLR	518
2026/04/04 10:55:49	ERRRCV	handling_2,F1:Continue
2026/04/04 10:55:45	ERRSET	518,O0518  Cassette switch turned OFF.
2026/04/04 10:55:20	CEINI	COMPLETE
2026/04/04 10:55:09	CEINI	START
2026/04/04 10:55:08	FAS
2026/04/04 10:51:22	DMW	TD1QM8102619RS-12IN-12.COT,OK
2026/04/04 10:51:22	DMW	TD1QM8102619RS-12IN-12.CLN,OK
2026/04/04 10:51:22	DMW	TD1QM8102619RS-12IN-12.DFD,OK
2026/04/04 10:45:46	FAE	COMPLETE,1,0,1
2026/04/04 10:45:37	CTTWASH	10,0,0,0,0
2026/04/04 10:44:35	STWASH	4,0,0,0,0
2026/04/04 10:43:58	WORKV	LOWER,-805,-903,-805,-903,-866
2026/04/04 10:43:58	WORKE	2026/4/4 10:7:1,1,291,1268,417,OK
2026/04/04 10:43:19	CLN1	GEM\TD1QM8102619RS-12IN-12-DUMMY,0,0,360,400,0,0,40,2000
2026/04/04 10:34:48	CUT	GEM\TD1QM8102619RS-12IN-12-DUMMY,1233,125904,549,OK,3600,-50,A,932,0
2026/04/04 10:33:44	STANDBY	KERFC,1600,625,626
2026/04/04 10:33:43	KC	43,OK CH4:Line=163,1981559708,439,10,20,247,0
2026/04/04 10:32:37	STANDBY	KERFC,1600,625,626
2026/04/04 10:32:37	KC	41,OK CH4:Line=123,1981548575,469,25,20,257,0
2026/04/04 10:31:29	STANDBY	KERFC,1600,629,626
2026/04/04 10:31:29	KC	41,OK CH4:Line=83,1981536868,454,12,40,277,0
2026/04/04 10:30:24	STANDBY	KERFC,1600,626,626
2026/04/04 10:30:24	KC	44,OK CH4:Line=43,1981526285,439,10,45,272,0
2026/04/04 10:29:34	STANDBY	KERFC,1600,628,626
2026/04/04 10:29:34	KC	41,OK CH4:Line=3,1981519446,459,-5,55,287,0
2026/04/04 10:29:27	WAIT	8
2026/04/04 10:29:18	CUTTHETA	CH4,90000,25000000,466415,115466405,115466415,115466405,OK
2026/04/04 10:29:17	CUTTHETA	CH4,90000,25000000,466415,115466405,115466415,115466405,OK
2026/04/04 10:28:51	STANDBY	KERFC,1600,621,626
2026/04/04 10:28:51	KC	14,OK CH2:Line=82,1981514447,449,15,40,277,0
2026/04/04 10:28:27	WAIT	10
2026/04/04 10:28:13	STANDBY	KERFC,1600,622,626
2026/04/04 10:28:13	KC	15,OK CH2:Line=62,1981508919,469,20,30,282,0
2026/04/04 10:27:47	STANDBY	KERFC,1600,624,626
2026/04/04 10:27:47	KC	16,OK CH2:Line=42,1981503082,449,5,30,252,0
2026/04/04 10:27:24	WAIT	6
2026/04/04 10:27:14	STANDBY	KERFC,1600,624,626
2026/04/04 10:27:14	KC	15,OK CH2:Line=22,1981497785,454,2,30,257,0
2026/04/04 10:26:54	STANDBY	KERFC,1600,622,626
2026/04/04 10:26:54	KC	13,OK CH2:Line=2,1981494301,474,-2,30,262,0
2026/04/04 10:26:50	WAIT	8
2026/04/04 10:26:40	CUTTHETA	CH2,90000,25000000,466415,115466405,115466415,115466405,OK
2026/04/04 10:26:40	CUTTHETA	CH2,90000,25000000,466415,115466405,115466415,115466405,OK
2026/04/04 10:26:12	STANDBY	KERFC,1600,626,626
2026/04/04 10:26:11	KC	42,OK CH3:Line=123,1981490567,449,15,35,272,0
2026/04/04 10:25:08	STANDBY	KERFC,1600,628,626
2026/04/04 10:25:07	KC	47,OK CH3:Line=83,1981479942,479,20,131,388,0
2026/04/04 10:23:59	STANDBY	KERFC,1600,625,626
2026/04/04 10:23:58	KC	44,OK CH3:Line=43,1981468441,444,7,20,242,0
2026/04/04 10:23:03	STANDBY	KERFC,1600,625,626
2026/04/04 10:23:03	KC	43,OK CH3:Line=3,1981460510,454,-7,40,272,0
2026/04/04 10:22:58	WAIT	4
2026/04/04 10:22:51	WAIT	7
2026/04/04 10:22:43	CUTTHETA	CH3,0,25000000,468529,25468518,25468529,25468518,OK
2026/04/04 10:22:42	CUTTHETA	CH3,0,25000000,468529,25468518,25468529,25468518,OK
2026/04/04 10:22:36	WAIT	5
2026/04/04 10:22:23	STANDBY	KERFC,1600,620,626
2026/04/04 10:22:23	KC	14,OK CH1:Line=62,1981458725,444,12,70,303,0
2026/04/04 10:22:04	WAIT	10
2026/04/04 10:21:50	WAIT	18
2026/04/04 10:21:46	HA_DN	X_CUT_HAIR,373,374,3,235,NO
2026/04/04 10:21:44	PAS	HAIR_ADJ,HAIR_ADJ
2026/04/04 10:21:27	STANDBY	KERFC,1600,622,626
2026/04/04 10:21:26	KC	16,OK CH1:Line=42,1981453470,464,22,20,272,0
2026/04/04 10:21:00	STANDBY	KERFC,1600,624,626
2026/04/04 10:20:59	KC	15,OK CH1:Line=22,1981447726,454,17,55,297,0
2026/04/04 10:20:37	STANDBY	KERFC,1600,619,626
2026/04/04 10:20:37	KC	13,OK CH1:Line=2,1981443681,444,7,60,287,0
2026/04/04 10:20:33	WAIT	12
2026/04/04 10:20:17	CUTTHETA	CH1,0,25000000,468529,24999990,25468529,24999990,OK
2026/04/04 10:20:16	LUTIME	724800,0,724800,59500
2026/04/04 10:20:16	PWCHKR	GEM\TD1QM8102619RS-12IN-12-DUMMY,2622
2026/04/04 10:20:15	KE_MEAS_W	500,300,152,212,0,1315,449,1,2,293340000,0,W
2026/04/04 10:20:15	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 10:19:54	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 10:19:54	KE_MEAS_W	500,300,152,211,0,1312,449,1,1,279200000,0,W
2026/04/04 10:19:54	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 10:19:33	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 10:19:32	PWCHKDP_KE_W	500,300,299,OK,213,0,1318,449,667,1,23519
2026/04/04 10:19:32	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 10:19:11	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 10:19:11	MAXPW_WIDE	500,667,0,1314,213,50761,0,1
2026/04/04 10:19:11	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 10:18:49	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 10:18:49	KE_MEAS_W	400,430,216,212,0,1447,581,1,2,293340000,5,%
2026/04/04 10:18:49	LSTATE	0,0,0,0,2710,3410,0,0,2300
2026/04/04 10:18:27	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 10:18:27	KE_MEAS_W	400,430,217,211,0,1445,581,1,1,279200000,5,%
2026/04/04 10:18:27	LSTATE	0,0,0,0,2690,3410,0,0,2300
2026/04/04 10:18:06	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 10:18:05	PWCHKDP_KE_W	400,430,427,OK,213,0,1448,581,738,1,19714
2026/04/04 10:18:05	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 10:17:44	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 10:17:44	MAXPW_WIDE	400,738,0,1443,213,51205,0,1
2026/04/04 10:17:44	LSTATE	0,0,0,0,2710,3410,0,0,2340
2026/04/04 10:17:23	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 10:17:20	KE_MEAS	1600,200,104,211,0,623,379,3,2,243220000,5,%
2026/04/04 10:17:20	LSTATE	0,0,0,0,2700,3410,0,0,2300
2026/04/04 10:16:59	LSTATE	0,0,0,0,2700,3410,0,0,2340
2026/04/04 10:16:59	KE_MEAS	1600,200,102,211,0,625,379,3,1,229100000,5,%
